temperatura,makespan
10000.00000,5174
8500.00000,917
7225.00000,833
6141.25000,896
5220.06250,879
4437.05322,902
3771.49536,856
3205.77124,932
2724.90552,812
2316.16968,697
1968.74426,689
1673.43262,624
1422.41772,674
1209.05505,659
1027.69678,605
873.54230,696
742.51099,643
631.13434,644
536.46417,613
455.99457,625
387.59540,638
329.45609,680
280.03769,621
238.03204,605
202.32724,598
171.97816,666
146.18144,647
124.25423,608
105.61610,591
89.77368,591
76.30763,646
64.86149,646
55.13227,608
46.86243,608
39.83307,672
33.85810,566
28.77939,578
24.46248,578
20.79311,566
17.67414,579
15.02302,564
12.76957,564
10.85414,564
9.22602,564
7.84211,564
6.66580,564
5.66593,564
4.81604,564
4.09363,564
3.47959,564
2.95765,564
2.51400,564
2.13690,564
1.81637,564
1.54391,564
1.31233,564
1.11548,564
0.94815,564
0.80593,564
0.68504,564
0.58229,564
0.49494,564
0.42070,564
0.35760,564
0.30396,564
0.25836,564
0.21961,564
0.18667,564
0.15867,564
0.13487,564
0.11464,554
