iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9900.0000,822,822,1,0
2,9801.0000,711,711,1,0
3,9702.9902,704,704,1,0
4,9605.9600,664,664,1,0
5,9509.9004,708,664,1,1
6,9414.8018,649,649,1,0
7,9320.6543,638,638,1,0
8,9227.4482,637,637,1,0
9,9135.1738,628,628,1,0
10,9043.8223,625,625,1,0
11,8953.3838,659,625,1,1
12,8863.8496,625,625,1,0
13,8775.2109,660,625,1,1
14,8687.4590,639,625,1,0
15,8600.5850,686,625,1,1
16,8514.5791,646,625,1,0
17,8429.4336,616,616,1,0
18,8345.1396,608,608,1,0
19,8261.6885,606,606,1,0
20,8179.0718,661,606,1,1
21,8097.2812,565,565,1,0
22,8016.3086,616,565,1,1
23,7936.1455,599,565,1,0
24,7856.7842,574,565,1,0
25,7778.2163,593,565,1,1
26,7700.4341,576,565,1,0
27,7623.4297,594,565,1,1
28,7547.1953,609,565,1,1
29,7471.7236,623,565,1,1
30,7397.0063,612,565,1,0
31,7323.0361,607,565,1,0
32,7249.8057,600,565,1,0
33,7177.3076,599,565,1,0
34,7105.5347,635,565,1,1
35,7034.4795,596,565,1,0
36,6964.1348,643,565,1,1
37,6894.4937,617,565,1,0
38,6825.5488,618,565,1,1
39,6757.2935,666,565,1,1
40,6689.7207,619,565,1,0
41,6622.8237,577,565,1,0
42,6556.5957,570,565,1,0
43,6491.0298,615,565,1,1
44,6426.1196,606,565,1,0
45,6361.8584,585,565,1,0
46,6298.2397,649,565,1,1
47,6235.2573,665,565,1,1
48,6172.9048,568,565,1,0
49,6111.1758,605,565,1,1
50,6050.0640,617,565,1,1
51,5989.5635,694,565,1,1
52,5929.6680,611,565,1,0
53,5870.3716,679,565,1,1
54,5811.6680,581,565,1,0
55,5753.5513,658,565,1,1
56,5696.0156,661,565,1,1
57,5639.0557,690,565,1,1
58,5582.6650,677,565,1,0
59,5526.8384,732,565,1,1
60,5471.5698,663,565,1,0
61,5416.8540,646,565,1,0
62,5362.6855,633,565,1,0
63,5309.0586,603,565,1,0
64,5255.9683,670,565,1,1
65,5203.4087,593,565,1,0
66,5151.3745,591,565,1,0
67,5099.8608,669,565,1,1
68,5048.8623,605,565,1,0
69,4998.3735,594,565,1,0
70,4948.3896,620,565,1,1
71,4898.9058,599,565,1,0
72,4849.9170,577,565,1,0
73,4801.4180,578,565,1,1
74,4753.4038,605,565,1,1
75,4705.8696,584,565,1,0
76,4658.8110,564,564,1,0
77,4612.2231,564,564,1,0
78,4566.1011,562,562,1,0
79,4520.4399,608,562,1,1
80,4475.2354,594,562,1,0
81,4430.4829,586,562,1,0
