temperatura,makespan
10000.00000,3997
8000.00000,349
6400.00000,389
5120.00000,388
4096.00000,356
3276.80005,425
2621.44019,351
2097.15210,413
1677.72168,419
1342.17737,405
1073.74194,401
858.99359,406
687.19489,498
549.75592,425
439.80475,396
351.84381,428
281.47507,400
225.18005,382
180.14404,370
144.11523,345
115.29219,346
92.23376,346
73.78701,342
59.02961,342
47.22369,342
37.77895,342
30.22316,342
24.17853,378
19.34282,344
15.47426,344
12.37941,340
9.90353,340
7.92282,340
6.33826,336
5.07061,336
4.05649,336
3.24519,336
2.59615,336
2.07692,328
1.66154,308
1.32923,308
1.06338,308
0.85071,302
0.68057,301
0.54445,298
0.43556,286
0.34845,285
0.27876,283
0.22301,272
0.17841,271
0.14272,271
0.11418,271
