temperatura,makespan
10000.00000,126141
9000.00000,3258
8100.00000,3325
7290.00000,3229
6561.00000,3227
5904.89990,3192
5314.40967,3199
4782.96875,3188
4304.67188,3110
3874.20459,3073
3486.78394,3134
3138.10547,3197
2824.29492,3187
2541.86548,3137
2287.67896,3113
2058.91089,3084
1853.01978,3100
1667.71777,3141
1500.94592,3006
1350.85132,3078
1215.76611,3000
1094.18945,3058
984.77051,2977
886.29346,2974
797.66406,2998
717.89764,2967
646.10785,2949
581.49707,2893
523.34735,2882
471.01260,2865
423.91135,2899
381.52020,2908
343.36816,2864
309.03134,2863
278.12820,2832
250.31538,2817
225.28384,2801
202.75545,2796
182.47990,2794
164.23190,2836
147.80872,2885
133.02785,2862
119.72506,2810
107.75255,2805
96.97729,2834
87.27956,2799
78.55160,2789
70.69643,2765
63.62679,2743
57.26411,2827
51.53770,2731
46.38393,2731
41.74553,2812
37.57098,2820
33.81388,2791
30.43249,2757
27.38924,2827
24.65032,2769
22.18529,2773
19.96676,2732
17.97008,2706
16.17307,2751
14.55577,2696
13.10019,2760
11.79017,2759
10.61115,2772
9.55004,2816
8.59503,2753
7.73553,2747
6.96198,2712
6.26578,2703
5.63920,2692
5.07528,2688
4.56775,2686
4.11098,2676
3.69988,2715
3.32989,2711
2.99690,2746
2.69721,2745
2.42749,2698
2.18474,2785
1.96627,2760
1.76964,2715
1.59268,2696
1.43341,2694
1.29007,2684
1.16106,2724
1.04495,2730
0.94046,2751
0.84641,2693
0.76177,2724
0.68559,2709
0.61704,2678
0.55533,2698
0.49980,2707
0.44982,2669
0.40484,2668
0.36435,2667
0.32792,2698
0.29513,2675
0.26561,2707
0.23905,2729
0.21515,2744
0.19363,2740
0.17427,2747
0.15684,2740
0.14116,2780
0.12704,2722
0.11434,2688
0.10290,2684
