temperatura,makespan
10000.00000,5037
9500.00000,1073
9025.00000,932
8573.75000,1056
8145.06250,993
7737.80908,935
7350.91846,965
6983.37256,1057
6634.20361,1070
6302.49316,963
5987.36865,920
5688.00000,873
5403.60010,774
5133.41992,827
4876.74902,862
4632.91162,798
4401.26611,797
4181.20264,909
3972.14233,770
3773.53516,656
3584.85840,648
3405.61548,649
3235.33472,634
3073.56787,671
2919.88940,615
2773.89502,591
2635.20020,568
2503.44019,566
2378.26807,558
2259.35474,578
2146.38696,551
2039.06763,578
1937.11426,539
1840.25854,572
1748.24561,560
1660.83325,539
1577.79163,573
1498.90198,539
1423.95691,572
1352.75903,539
1285.12109,557
1220.86499,560
1159.82178,573
1101.83069,539
1046.73914,560
994.40216,573
944.68207,539
897.44794,539
852.57550,557
809.94672,572
769.44934,540
730.97687,573
694.42804,539
659.70660,557
626.72125,539
595.38519,560
565.61591,544
537.33508,540
510.46832,539
484.94492,539
460.69766,572
437.66278,539
415.77963,544
394.99063,539
375.24109,573
356.47903,544
338.65509,557
321.72232,572
305.63620,560
290.35440,540
275.83667,544
262.04483,539
248.94258,572
236.49545,539
224.67068,572
213.43715,539
202.76529,539
192.62703,573
182.99568,539
173.84590,544
165.15361,560
156.89594,557
149.05113,544
141.59857,573
134.51865,539
127.79271,533
121.40308,540
115.33292,539
109.56628,557
104.08796,572
98.88356,557
93.93938,539
89.24242,573
84.78030,540
80.54128,539
76.51422,573
72.68851,557
69.05408,572
65.60137,539
62.32130,539
59.20523,573
56.24497,560
53.43272,539
50.76109,540
48.22303,539
45.81188,560
43.52128,540
41.34522,557
39.27796,539
37.31406,539
35.44836,533
33.67594,573
31.99214,572
30.39253,539
28.87291,544
27.42926,539
26.05780,557
24.75491,573
23.51716,540
22.34130,572
21.22424,557
20.16302,533
19.15487,539
18.19713,557
17.28727,544
16.42291,539
15.60176,533
14.82167,557
14.08059,539
13.37656,557
12.70773,544
12.07234,573
11.46873,539
10.89529,533
10.35052,560
9.83300,557
9.34135,560
8.87428,573
8.43057,544
8.00904,540
7.60859,557
7.22816,539
6.86675,557
6.52341,539
6.19724,539
5.88738,533
5.59301,539
5.31336,572
5.04769,573
4.79531,544
4.55554,533
4.32776,540
4.11138,560
3.90581,539
3.71052,540
3.52499,539
3.34874,572
3.18130,533
3.02224,539
2.87113,573
2.72757,533
2.59119,539
2.46163,573
2.33855,557
2.22162,539
2.11054,573
2.00501,544
1.90476,572
1.80953,544
1.71905,539
1.63310,539
1.55144,573
1.47387,540
1.40018,557
1.33017,573
1.26366,557
1.20048,539
1.14045,560
1.08343,572
1.02926,544
0.97780,540
0.92891,544
0.88246,539
0.83834,540
0.79642,572
0.75660,539
0.71877,533
0.68283,557
0.64869,539
0.61625,572
0.58544,539
0.55617,557
0.52836,539
0.50194,572
0.47685,539
0.45300,539
0.43035,557
0.40884,572
0.38839,573
0.36897,544
0.35053,540
0.33300,539
0.31635,557
0.30053,544
0.28551,539
0.27123,540
0.25767,544
0.24479,557
0.23255,540
0.22092,572
0.20987,540
0.19938,560
0.18941,573
0.17994,557
0.17094,539
0.16240,557
0.15428,533
0.14656,560
0.13923,533
0.13227,539
0.12566,557
0.11938,540
0.11341,539
0.10774,573
0.10235,560
