iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,1590,1590,1,0
2,8100.0000,1380,1380,1,0
3,7290.0000,1343,1343,1,0
4,6561.0000,1341,1341,1,0
5,5904.8999,1415,1341,1,1
6,5314.4097,1335,1335,1,0
7,4782.9688,1313,1313,1,0
8,4304.6719,1332,1313,1,1
9,3874.2046,1235,1235,1,0
10,3486.7839,1294,1235,1,1
11,3138.1055,1291,1235,1,0
12,2824.2949,1243,1235,1,0
13,2541.8655,1225,1225,1,0
14,2287.6790,1266,1225,1,1
15,2058.9109,1266,1225,1,0
16,1853.0198,1273,1225,1,1
17,1667.7178,1225,1225,1,0
18,1500.9459,1225,1225,1,0
19,1350.8513,1246,1225,1,1
20,1215.7661,1218,1218,1,0
21,1094.1895,1230,1218,1,1
22,984.7705,1240,1218,1,1
23,886.2935,1193,1193,1,0
24,797.6641,1216,1193,1,1
25,717.8976,1170,1170,1,0
26,646.1078,1160,1160,1,0
27,581.4971,1185,1160,1,1
28,523.3474,1149,1149,1,0
29,471.0126,1136,1136,1,0
30,423.9113,1130,1130,1,0
31,381.5202,1138,1130,1,1
32,343.3682,1139,1130,1,1
33,309.0313,1191,1130,1,1
34,278.1282,1203,1130,1,1
35,250.3154,1183,1130,1,0
36,225.2838,1206,1130,1,1
37,202.7554,1208,1130,1,1
38,182.4799,1174,1130,1,0
39,164.2319,1183,1130,1,1
40,147.8087,1183,1130,1,0
41,133.0278,1206,1130,1,1
42,119.7251,1170,1130,1,0
43,107.7525,1155,1130,1,0
44,96.9773,1133,1130,1,0
45,87.2796,1199,1130,1,1
46,78.5516,1158,1130,1,0
47,70.6964,1145,1130,1,0
48,63.6268,1201,1130,1,1
49,57.2641,1174,1130,1,0
50,51.5377,1142,1130,1,0
51,46.3839,1187,1130,1,1
52,41.7455,1196,1130,1,1
53,37.5710,1139,1130,1,0
54,33.8139,1146,1130,1,1
55,30.4325,1164,1130,1,1
56,27.3892,1155,1130,1,0
57,24.6503,1133,1130,1,0
58,22.1853,1232,1130,1,1
59,19.9668,1150,1130,1,0
60,17.9701,1126,1126,1,0
61,16.1731,1142,1126,1,1
62,14.5558,1129,1126,1,0
63,13.1002,1188,1126,1,1
64,11.7902,1124,1124,1,0
65,10.6112,1115,1115,1,0
66,9.5500,1157,1115,1,1
67,8.5950,1102,1102,1,0
68,7.7355,1170,1102,1,1
69,6.9620,1117,1102,1,0
70,6.2658,1100,1100,1,0
71,5.6392,1094,1094,1,0
72,5.0753,1101,1094,1,1
73,4.5678,1153,1094,1,1
74,4.1110,1163,1094,1,1
75,3.6999,1116,1094,1,0
76,3.3299,1113,1094,1,0
77,2.9969,1107,1094,1,0
78,2.6972,1145,1094,1,1
79,2.4275,1106,1094,1,0
80,2.1847,1104,1094,1,0
81,1.9663,1179,1094,1,1
82,1.7696,1149,1094,1,0
83,1.5927,1106,1094,1,0
84,1.4334,1087,1087,1,0
85,1.2901,1090,1087,1,1
86,1.1611,1166,1087,1,1
87,1.0450,1107,1087,1,0
88,0.9405,1145,1087,1,1
89,0.8464,1177,1087,1,1
90,0.7618,1194,1087,1,1
91,0.6856,1126,1087,1,0
92,0.6170,1115,1087,1,0
93,0.5553,1198,1087,1,1
94,0.4998,1169,1087,1,0
95,0.4498,1175,1087,1,1
96,0.4048,1186,1087,1,1
97,0.3644,1120,1087,1,0
98,0.3279,1161,1087,1,1
99,0.2951,1199,1087,1,1
100,0.2656,1207,1087,1,1
101,0.2391,1194,1087,1,0
102,0.2151,1180,1087,1,0
103,0.1936,1154,1087,1,0
104,0.1743,1141,1087,1,0
105,0.1568,1146,1087,1,1
106,0.1412,1120,1087,1,0
107,0.1270,1127,1087,1,1
108,0.1143,1155,1087,1,1
109,0.1029,1183,1087,1,1
110,0.0926,1136,1087,1,0
