iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,487,487,1,0
2,6400.0000,324,324,1,0
3,5120.0000,424,324,1,1
4,4096.0000,344,324,1,0
5,3276.8000,364,324,1,1
6,2621.4402,336,324,1,0
7,2097.1521,339,324,1,1
8,1677.7217,342,324,1,1
9,1342.1774,350,324,1,1
10,1073.7419,344,324,1,0
11,858.9936,300,300,1,0
12,687.1949,352,300,1,1
13,549.7559,336,300,1,0
14,439.8047,373,300,1,1
15,351.8438,317,300,1,0
16,281.4751,337,300,1,1
17,225.1801,356,300,1,1
18,180.1440,400,300,1,1
19,144.1152,366,300,1,0
20,115.2922,340,300,1,0
21,92.2338,339,300,1,0
22,73.7870,334,300,1,0
23,59.0296,410,300,1,1
24,47.2237,467,300,1,1
25,37.7790,395,300,1,0
26,30.2232,378,300,1,0
27,24.1785,540,300,1,1
28,19.3428,481,300,1,0
29,15.4743,462,300,1,0
30,12.3794,323,300,1,0
31,9.9035,277,277,1,0
32,7.9228,309,277,1,1
33,6.3383,363,277,1,1
34,5.0706,508,277,1,1
35,4.0565,282,277,1,0
36,3.2452,331,277,1,1
37,2.5962,280,277,1,0
38,2.0769,271,271,1,0
39,1.6615,250,250,1,0
40,1.3292,238,238,1,0
41,1.0634,235,235,1,0
42,0.8507,214,214,1,0
43,0.6806,254,214,1,1
44,0.5445,204,204,1,0
45,0.4356,240,204,1,1
46,0.3484,214,204,1,0
47,0.2788,254,204,1,1
48,0.2230,201,201,1,0
49,0.1784,273,201,1,1
50,0.1427,247,201,1,0
51,0.1142,282,201,1,1
52,0.0913,247,201,1,0
