temperatura,makespan
10000.00000,20455
9500.00000,1551
9025.00000,1595
8573.75000,1483
8145.06250,1592
7737.80908,1523
7350.91846,1529
6983.37256,1505
6634.20361,1529
6302.49316,1579
5987.36865,1645
5688.00000,1601
5403.60010,1326
5133.41992,1401
4876.74902,1344
4632.91162,1433
4401.26611,1361
4181.20264,1353
3972.14233,1298
3773.53516,1437
3584.85840,1323
3405.61548,1286
3235.33472,1301
3073.56787,1286
2919.88940,1313
2773.89502,1268
2635.20020,1303
2503.44019,1320
2378.26807,1268
2259.35474,1236
2146.38696,1231
2039.06763,1214
1937.11426,1206
1840.25854,1170
1748.24561,1131
1660.83325,1185
1577.79163,1220
1498.90198,1211
1423.95691,1169
1352.75903,1152
1285.12109,1149
1220.86499,1118
1159.82178,1115
1101.83069,1107
1046.73914,1102
994.40216,1101
944.68207,1161
897.44794,1151
852.57550,1165
809.94672,1123
769.44934,1172
730.97687,1217
694.42804,1195
659.70660,1197
626.72125,1137
595.38519,1152
565.61591,1129
537.33508,1132
510.46832,1137
484.94492,1208
460.69766,1186
437.66278,1158
415.77963,1127
394.99063,1127
375.24109,1126
356.47903,1217
338.65509,1179
321.72232,1179
305.63620,1216
290.35440,1163
275.83667,1193
262.04483,1160
248.94258,1120
236.49545,1106
224.67068,1104
213.43715,1100
202.76529,1120
192.62703,1113
182.99568,1154
173.84590,1121
165.15361,1143
156.89594,1120
149.05113,1105
141.59857,1100
134.51865,1081
127.79271,1080
121.40308,1079
115.33292,1071
109.56628,1065
104.08796,1068
98.88356,1117
93.93938,1065
89.24242,1065
84.78030,1118
80.54128,1106
76.51422,1064
72.68851,1064
69.05408,1062
65.60137,1062
62.32130,1059
59.20523,1059
56.24497,1059
53.43272,1058
50.76109,1084
48.22303,1062
45.81188,1062
43.52128,1062
41.34522,1058
39.27796,1058
37.31406,1090
35.44836,1096
33.67594,1095
31.99214,1058
30.39253,1103
28.87291,1057
27.42926,1057
26.05780,1057
24.75491,1057
23.51716,1057
22.34130,1057
21.22424,1057
20.16302,1054
19.15487,1052
18.19713,1052
17.28727,1050
16.42291,1050
15.60176,1050
14.82167,1069
14.08059,1069
13.37656,1049
12.70773,1049
12.07234,1049
11.46873,1049
10.89529,1049
10.35052,1047
9.83300,1047
9.34135,1047
8.87428,1047
8.43057,1047
8.00904,1047
7.60859,1047
7.22816,1047
6.86675,1047
6.52341,1047
6.19724,1047
5.88738,1063
5.59301,1063
5.31336,1056
5.04769,1054
4.79531,1054
4.55554,1054
4.32776,1054
4.11138,1054
3.90581,1056
3.71052,1056
3.52499,1056
3.34874,1056
3.18130,1056
3.02224,1056
2.87113,1056
2.72757,1056
2.59119,1056
2.46163,1056
2.33855,1056
2.22162,1054
2.11054,1054
2.00501,1054
1.90476,1054
1.80953,1054
1.71905,1054
1.63310,1054
1.55144,1054
1.47387,1054
1.40018,1054
1.33017,1054
1.26366,1054
1.20048,1054
1.14045,1054
1.08343,1054
1.02926,1054
0.97780,1054
0.92891,1054
0.88246,1054
0.83834,1054
0.79642,1054
0.75660,1054
0.71877,1054
0.68283,1054
0.64869,1046
0.61625,1046
0.58544,1046
0.55617,1046
0.52836,1046
0.50194,1045
0.47685,1045
0.45300,1045
0.43035,1045
0.40884,1045
0.38839,1045
0.36897,1045
0.35053,1045
0.33300,1045
0.31635,1045
0.30053,1045
0.28551,1045
0.27123,1045
0.25767,1045
0.24479,1045
0.23255,1045
0.22092,1045
0.20987,1045
0.19938,1045
0.18941,1045
0.17994,1045
0.17094,1045
0.16240,1045
0.15428,1045
0.14656,1045
0.13923,1045
0.13227,1045
0.12566,1045
0.11938,1045
0.11341,1045
0.10774,1045
0.10235,1045
