iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,388,388,1,0
2,7225.0000,271,271,1,0
3,6141.2500,346,271,1,1
4,5220.0625,256,256,1,0
5,4437.0532,219,219,1,0
6,3771.4954,214,214,1,0
7,3205.7712,231,214,1,1
8,2724.9055,191,191,1,0
9,2316.1697,187,187,1,0
10,1968.7443,217,187,1,1
11,1673.4326,222,187,1,1
12,1422.4177,256,187,1,1
13,1209.0551,241,187,1,0
14,1027.6968,260,187,1,1
15,873.5423,307,187,1,1
16,742.5110,263,187,1,0
17,631.1343,290,187,1,1
18,536.4642,274,187,1,0
19,455.9946,353,187,1,1
20,387.5954,398,187,1,1
21,329.4561,382,187,1,0
22,280.0377,358,187,1,0
23,238.0320,313,187,1,0
24,202.3272,318,187,1,1
25,171.9782,287,187,1,0
26,146.1814,368,187,1,1
27,124.2542,336,187,1,0
28,105.6161,327,187,1,0
29,89.7737,300,187,1,0
30,76.3076,316,187,1,1
31,64.8615,337,187,1,1
32,55.1323,244,187,1,0
33,46.8624,239,187,1,0
34,39.8331,291,187,1,1
35,33.8581,256,187,1,0
36,28.7794,269,187,1,1
37,24.4625,274,187,1,1
38,20.7931,253,187,1,0
39,17.6741,283,187,1,1
40,15.0230,295,187,1,1
41,12.7696,294,187,1,0
42,10.8541,224,187,1,0
43,9.2260,205,187,1,0
44,7.8421,198,187,1,0
45,6.6658,227,187,1,1
46,5.6659,209,187,1,0
47,4.8160,190,187,1,0
48,4.0936,209,187,1,1
49,3.4796,214,187,1,1
50,2.9576,265,187,1,1
51,2.5140,213,187,1,0
52,2.1369,205,187,1,0
53,1.8164,198,187,1,0
54,1.5439,188,187,1,0
55,1.3123,182,182,1,0
56,1.1155,179,179,1,0
57,0.9482,216,179,1,1
58,0.8059,227,179,1,1
59,0.6850,192,179,1,0
60,0.5823,185,179,1,0
61,0.4949,173,173,1,0
62,0.4207,185,173,1,1
63,0.3576,195,173,1,1
64,0.3040,178,173,1,0
65,0.2584,190,173,1,1
66,0.2196,200,173,1,1
67,0.1867,169,169,1,0
68,0.1587,218,169,1,1
69,0.1349,196,169,1,0
70,0.1146,205,169,1,1
71,0.0974,223,169,1,1
