iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,446,446,1,0
2,7225.0000,394,394,1,0
3,6141.2500,419,394,1,1
4,5220.0625,391,391,1,0
5,4437.0532,436,391,1,1
6,3771.4954,419,391,1,0
7,3205.7712,448,391,1,1
8,2724.9055,498,391,1,1
9,2316.1697,469,391,1,0
10,1968.7443,459,391,1,0
11,1673.4326,446,391,1,0
12,1422.4177,451,391,1,1
13,1209.0551,418,391,1,0
14,1027.6968,405,391,1,0
15,873.5423,385,385,1,0
16,742.5110,461,385,1,1
17,631.1343,454,385,1,0
18,536.4642,503,385,1,1
19,455.9946,541,385,1,1
20,387.5954,490,385,1,0
21,329.4561,603,385,1,1
22,280.0377,457,385,1,0
23,238.0320,447,385,1,0
24,202.3272,432,385,1,0
25,171.9782,427,385,1,0
26,146.1814,470,385,1,1
27,124.2542,531,385,1,1
28,105.6161,496,385,1,0
29,89.7737,551,385,1,1
30,76.3076,445,385,1,0
31,64.8615,402,385,1,0
32,55.1323,399,385,1,0
33,46.8624,407,385,1,1
34,39.8331,388,385,1,0
35,33.8581,378,378,1,0
36,28.7794,519,378,1,1
37,24.4625,361,361,1,0
38,20.7931,413,361,1,1
39,17.6741,442,361,1,1
40,15.0230,387,361,1,0
41,12.7696,433,361,1,1
42,10.8541,449,361,1,1
43,9.2260,433,361,1,0
44,7.8421,383,361,1,0
45,6.6658,446,361,1,1
46,5.6659,477,361,1,1
47,4.8160,382,361,1,0
48,4.0936,421,361,1,1
49,3.4796,451,361,1,1
50,2.9576,410,361,1,0
51,2.5140,445,361,1,1
52,2.1369,454,361,1,1
53,1.8164,528,361,1,1
54,1.5439,543,361,1,1
55,1.3123,523,361,1,0
56,1.1155,581,361,1,1
57,0.9482,452,361,1,0
58,0.8059,450,361,1,0
59,0.6850,437,361,1,0
60,0.5823,490,361,1,1
61,0.4949,623,361,1,1
62,0.4207,441,361,1,0
63,0.3576,429,361,1,0
64,0.3040,412,361,1,0
65,0.2584,410,361,1,0
66,0.2196,401,361,1,0
67,0.1867,402,361,1,1
68,0.1587,425,361,1,1
69,0.1349,418,361,1,0
70,0.1146,420,361,1,1
71,0.0974,434,361,1,1
