iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,802,802,1,0
2,9025.0000,727,727,1,0
3,8573.7500,688,688,1,0
4,8145.0625,737,688,1,1
5,7737.8091,653,653,1,0
6,7350.9185,710,653,1,1
7,6983.3726,652,652,1,0
8,6634.2036,635,635,1,0
9,6302.4932,590,590,1,0
10,5987.3687,580,580,1,0
11,5688.0000,646,580,1,1
12,5403.6001,649,580,1,1
13,5133.4199,636,580,1,0
14,4876.7490,621,580,1,0
15,4632.9116,641,580,1,1
16,4401.2661,590,580,1,0
17,4181.2026,586,580,1,0
18,3972.1423,582,580,1,0
19,3773.5352,594,580,1,1
20,3584.8584,605,580,1,1
21,3405.6155,603,580,1,0
22,3235.3347,585,580,1,0
23,3073.5679,574,574,1,0
24,2919.8894,572,572,1,0
25,2773.8950,569,569,1,0
26,2635.2002,552,552,1,0
27,2503.4402,551,551,1,0
28,2378.2681,551,551,1,0
29,2259.3547,548,548,1,0
30,2146.3870,561,548,1,1
31,2039.0676,563,548,1,1
32,1937.1143,544,544,1,0
33,1840.2585,530,530,1,0
34,1748.2456,528,528,1,0
35,1660.8333,587,528,1,1
36,1577.7916,562,528,1,0
37,1498.9020,557,528,1,0
38,1423.9569,588,528,1,1
39,1352.7590,536,528,1,0
40,1285.1211,535,528,1,0
41,1220.8650,522,522,1,0
42,1159.8218,514,514,1,0
43,1101.8307,516,514,1,1
44,1046.7391,575,514,1,1
45,994.4022,521,514,1,0
46,944.6821,525,514,1,1
47,897.4479,514,514,1,0
48,852.5755,548,514,1,1
49,809.9467,509,509,1,0
50,769.4493,580,509,1,1
51,730.9769,576,509,1,0
52,694.4280,554,509,1,0
53,659.7066,502,502,1,0
54,626.7213,500,500,1,0
55,595.3852,546,500,1,1
56,565.6159,555,500,1,1
57,537.3351,526,500,1,0
58,510.4683,541,500,1,1
59,484.9449,513,500,1,0
60,460.6977,490,490,1,0
61,437.6628,497,490,1,1
62,415.7796,486,486,1,0
63,394.9906,489,486,1,1
64,375.2411,493,486,1,1
65,356.4790,474,474,1,0
66,338.6551,472,472,1,0
67,321.7223,515,472,1,1
68,305.6362,470,470,1,0
69,290.3544,497,470,1,1
70,275.8367,470,470,1,0
71,262.0448,498,470,1,1
72,248.9426,466,466,1,0
73,236.4955,488,466,1,1
74,224.6707,520,466,1,1
75,213.4371,459,459,1,0
76,202.7653,446,446,1,0
77,192.6270,445,445,1,0
78,182.9957,525,445,1,1
