temperatura,makespan
10000.00000,1501
9500.00000,308
9025.00000,280
8573.75000,324
8145.06250,270
7737.80908,340
7350.91846,296
6983.37256,278
6634.20361,388
6302.49316,326
5987.36865,327
5688.00000,350
5403.60010,342
5133.41992,333
4876.74902,358
4632.91162,256
4401.26611,321
4181.20264,361
3972.14233,299
3773.53516,313
3584.85840,303
3405.61548,355
3235.33472,335
3073.56787,376
2919.88940,361
2773.89502,416
2635.20020,326
2503.44019,339
2378.26807,311
2259.35474,332
2146.38696,403
2039.06763,336
1937.11426,305
1840.25854,351
1748.24561,346
1660.83325,314
1577.79163,338
1498.90198,324
1423.95691,263
1352.75903,355
1285.12109,316
1220.86499,313
1159.82178,314
1101.83069,373
1046.73914,407
994.40216,347
944.68207,407
897.44794,403
852.57550,411
809.94672,351
769.44934,411
730.97687,353
694.42804,498
659.70660,423
626.72125,435
595.38519,401
565.61591,345
537.33508,308
510.46832,307
484.94492,315
460.69766,302
437.66278,336
415.77963,288
394.99063,343
375.24109,347
356.47903,346
338.65509,323
321.72232,348
305.63620,344
290.35440,362
275.83667,278
262.04483,270
248.94258,251
236.49545,223
224.67068,221
213.43715,277
202.76529,279
192.62703,339
182.99568,342
173.84590,342
165.15361,364
156.89594,364
149.05113,408
141.59857,408
134.51865,413
127.79271,491
121.40308,375
115.33292,329
109.56628,329
104.08796,396
98.88356,405
93.93938,403
89.24242,321
84.78030,326
80.54128,326
76.51422,336
72.68851,344
69.05408,395
65.60137,347
62.32130,347
59.20523,347
56.24497,321
53.43272,321
50.76109,328
48.22303,354
45.81188,318
43.52128,318
41.34522,372
39.27796,265
37.31406,265
35.44836,265
33.67594,329
31.99214,318
30.39253,318
28.87291,318
27.42926,318
26.05780,325
24.75491,325
23.51716,325
22.34130,292
21.22424,292
20.16302,292
19.15487,292
18.19713,289
17.28727,262
16.42291,274
15.60176,259
14.82167,246
14.08059,249
13.37656,219
12.70773,214
12.07234,209
11.46873,205
10.89529,204
10.35052,204
9.83300,204
9.34135,204
8.87428,204
8.43057,200
8.00904,206
7.60859,206
7.22816,200
6.86675,200
6.52341,189
6.19724,189
5.88738,186
5.59301,186
5.31336,186
5.04769,186
4.79531,186
4.55554,186
4.32776,186
4.11138,186
3.90581,186
3.71052,186
3.52499,186
3.34874,186
3.18130,183
3.02224,183
2.87113,183
2.72757,183
2.59119,183
2.46163,183
2.33855,183
2.22162,183
2.11054,183
2.00501,183
1.90476,190
1.80953,190
1.71905,190
1.63310,183
1.55144,183
1.47387,183
1.40018,183
1.33017,180
1.26366,180
1.20048,180
1.14045,180
1.08343,180
1.02926,180
0.97780,180
0.92891,180
0.88246,180
0.83834,180
0.79642,180
0.75660,180
0.71877,180
0.68283,180
0.64869,180
0.61625,180
0.58544,180
0.55617,180
0.52836,180
0.50194,180
0.47685,180
0.45300,180
0.43035,180
0.40884,180
0.38839,180
0.36897,180
0.35053,180
0.33300,180
0.31635,180
0.30053,180
0.28551,180
0.27123,180
0.25767,180
0.24479,180
0.23255,180
0.22092,180
0.20987,180
0.19938,180
0.18941,180
0.17994,180
0.17094,180
0.16240,180
0.15428,180
0.14656,180
0.13923,180
0.13227,180
0.12566,180
0.11938,180
0.11341,180
0.10774,180
0.10235,180
