temperatura,makespan
10000.00000,4700
9900.00000,494
9801.00000,433
9702.99023,435
9605.95996,448
9509.90039,449
9414.80176,413
9320.65430,422
9227.44824,448
9135.17383,421
9043.82227,464
8953.38379,413
8863.84961,451
8775.21094,485
8687.45898,482
8600.58496,492
8514.57910,527
8429.43359,524
8345.13965,483
8261.68848,451
8179.07178,489
8097.28125,443
8016.30859,457
7936.14551,519
7856.78418,654
7778.21631,548
7700.43408,596
7623.42969,527
7547.19531,600
7471.72363,614
7397.00635,519
7323.03613,450
7249.80566,470
7177.30762,535
7105.53467,489
7034.47949,582
6964.13477,645
6894.49365,629
6825.54883,506
6757.29346,509
6689.72070,539
6622.82373,494
6556.59570,437
6491.02979,437
6426.11963,484
6361.85840,484
6298.23975,434
6235.25732,501
6172.90479,559
6111.17578,565
6050.06396,516
5989.56348,509
5929.66797,529
5870.37158,517
5811.66797,526
5753.55127,651
5696.01562,614
5639.05566,567
5582.66504,455
5526.83838,447
5471.56982,441
5416.85400,482
5362.68555,428
5309.05859,508
5255.96826,441
5203.40869,508
5151.37451,421
5099.86084,420
5048.86230,406
4998.37354,385
4948.38965,408
4898.90576,440
4849.91699,465
4801.41797,446
4753.40381,377
4705.86963,418
4658.81104,454
4612.22314,519
4566.10107,527
4520.43994,489
4475.23535,528
4430.48291,433
4386.17822,436
4342.31641,518
4298.89307,482
4255.90430,555
4213.34521,510
4171.21191,452
4129.50000,468
4088.20508,435
4047.32300,472
4006.84985,453
3966.78149,453
3927.11377,421
3887.84277,448
3848.96436,479
3810.47485,417
3772.37012,418
3734.64648,385
3697.30005,387
3660.32715,449
3623.72388,467
3587.48657,397
3551.61182,408
3516.09570,441
3480.93481,399
3446.12549,446
3411.66431,474
3377.54761,430
3343.77222,407
3310.33447,393
3277.23120,436
3244.45898,482
3212.01440,424
3179.89429,455
3148.09546,582
3116.61450,501
3085.44849,495
3054.59399,555
3024.04810,506
2993.80762,479
2963.86963,474
2934.23096,505
2904.88867,494
2875.83984,605
2847.08154,483
2818.61084,472
2790.42480,633
2762.52051,593
2734.89526,484
2707.54639,436
2680.47095,425
2653.66626,472
2627.12964,526
2600.85840,439
2574.84985,492
2549.10132,501
2523.61035,540
2498.37427,607
2473.39062,520
2448.65674,491
2424.17017,603
2399.92847,557
2375.92920,621
2352.16992,644
2328.64819,551
2305.36182,613
2282.30811,570
2259.48511,554
2236.89038,671
2214.52148,698
2192.37622,666
2170.45239,587
2148.74780,582
2127.26025,540
2105.98779,546
2084.92798,428
2064.07861,496
2043.43787,456
2023.00354,464
2002.77356,530
1982.74585,520
1962.91846,552
1943.28931,521
1923.85645,442
1904.61792,423
1885.57178,421
1866.71606,401
1848.04895,487
1829.56848,503
1811.27283,490
1793.16016,520
1775.22852,519
1757.47620,615
1739.90149,548
1722.50244,522
1705.27747,495
1688.22473,567
1671.34253,561
1654.62915,541
1638.08289,577
1621.70203,595
1605.48499,557
1589.43018,603
1573.53589,596
1557.80054,489
1542.22253,473
1526.80029,427
1511.53235,413
1496.41699,482
1481.45288,545
1466.63831,544
1451.97192,502
1437.45227,574
1423.07776,477
1408.84705,481
1394.75854,493
1380.81091,539
1367.00281,475
1353.33276,422
1339.79944,464
1326.40149,529
1313.13745,466
1300.00610,535
1287.00610,626
1274.13611,700
1261.39478,542
1248.78088,524
1236.29309,576
1223.93018,544
1211.69092,514
1199.57397,492
1187.57825,513
1175.70251,483
1163.94556,512
1152.30615,502
1140.78308,512
1129.37524,631
1118.08154,574
1106.90076,547
1095.83179,556
1084.87354,503
1074.02478,493
1063.28455,566
1052.65173,514
1042.12524,506
1031.70398,492
1021.38696,470
1011.17310,499
1001.06140,488
991.05078,447
981.14026,482
971.32886,448
961.61560,457
951.99945,478
942.47949,551
933.05469,523
923.72412,565
914.48688,550
905.34204,529
896.28864,527
887.32574,481
878.45251,517
869.66797,510
860.97131,574
852.36163,473
843.83801,445
835.39966,546
827.04565,530
818.77521,529
810.58746,558
802.48157,487
