temperatura,makespan
10000.00000,19659
9000.00000,1800
8100.00000,1590
7290.00000,1422
6561.00000,1383
5904.89990,1327
5314.40967,1315
4782.96875,1391
4304.67188,1389
3874.20459,1328
3486.78394,1304
3138.10547,1338
2824.29492,1285
2541.86548,1315
2287.67896,1300
2058.91089,1290
1853.01978,1333
1667.71777,1300
1500.94592,1296
1350.85132,1303
1215.76611,1283
1094.18945,1276
984.77051,1288
886.29346,1339
797.66406,1351
717.89764,1302
646.10785,1170
581.49707,1163
523.34735,1228
471.01260,1235
423.91135,1240
381.52020,1220
343.36816,1266
309.03134,1168
278.12820,1206
250.31538,1116
225.28384,1134
202.75545,1095
182.47990,1124
164.23190,1138
147.80872,1161
133.02785,1192
119.72506,1236
107.75255,1114
96.97729,1091
87.27956,1127
78.55160,1144
70.69643,1115
63.62679,1132
57.26411,1071
51.53770,1071
46.38393,1089
41.74553,1069
37.57098,1115
33.81388,1067
30.43249,1061
27.38924,1057
24.65032,1052
22.18529,1056
19.96676,1118
17.97008,1088
16.17307,1046
14.55577,1115
13.10019,1122
11.79017,1153
10.61115,1062
9.55004,1063
8.59503,1083
7.73553,1070
6.96198,1051
6.26578,1085
5.63920,1170
5.07528,1070
4.56775,1055
4.11098,1047
3.69988,1047
3.32989,1038
2.99690,1031
2.69721,1026
2.42749,1097
2.18474,1055
1.96627,1111
1.76964,1047
1.59268,1045
1.43341,1026
1.29007,1068
1.16106,1047
1.04495,1083
0.94046,1116
0.84641,1084
0.76177,1081
0.68559,1047
0.61704,1029
0.55533,1026
0.49980,1052
0.44982,1083
0.40484,1122
0.36435,1168
0.32792,1089
0.29513,1050
0.26561,1106
0.23905,1087
0.21515,1075
0.19363,1109
0.17427,1109
0.15684,1144
0.14116,1111
0.12704,1063
0.11434,1040
0.10290,1083
