iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,3582,3582,1,0
2,7225.0000,3290,3290,1,0
3,6141.2500,3230,3230,1,0
4,5220.0625,3231,3230,1,1
5,4437.0532,3209,3209,1,0
6,3771.4954,3081,3081,1,0
7,3205.7712,3119,3081,1,1
8,2724.9055,3104,3081,1,0
9,2316.1697,3088,3081,1,0
10,1968.7443,3078,3078,1,0
11,1673.4326,3053,3053,1,0
12,1422.4177,3023,3023,1,0
13,1209.0551,2970,2970,1,0
14,1027.6968,3046,2970,1,1
15,873.5423,2975,2970,1,0
16,742.5110,3039,2970,1,1
17,631.1343,3000,2970,1,0
18,536.4642,2937,2937,1,0
19,455.9946,3032,2937,1,1
20,387.5954,2979,2937,1,0
21,329.4561,2918,2918,1,0
22,280.0377,2917,2917,1,0
23,238.0320,2902,2902,1,0
24,202.3272,2901,2901,1,0
25,171.9782,2983,2901,1,1
26,146.1814,2998,2901,1,1
27,124.2542,2906,2901,1,0
28,105.6161,2982,2901,1,1
29,89.7737,2947,2901,1,0
30,76.3076,3112,2901,1,1
31,64.8615,3027,2901,1,0
32,55.1323,2926,2901,1,0
33,46.8624,2897,2897,1,0
34,39.8331,2880,2880,1,0
35,33.8581,2933,2880,1,1
36,28.7794,2840,2840,1,0
37,24.4625,2866,2840,1,1
38,20.7931,2863,2840,1,0
39,17.6741,2827,2827,1,0
40,15.0230,2858,2827,1,1
41,12.7696,2821,2821,1,0
42,10.8541,2867,2821,1,1
43,9.2260,2886,2821,1,1
44,7.8421,2810,2810,1,0
45,6.6658,2815,2810,1,1
46,5.6659,2784,2784,1,0
47,4.8160,2842,2784,1,1
48,4.0936,2798,2784,1,0
49,3.4796,2815,2784,1,1
50,2.9576,2836,2784,1,1
51,2.5140,2775,2775,1,0
52,2.1369,2768,2768,1,0
53,1.8164,2765,2765,1,0
54,1.5439,2767,2765,1,1
55,1.3123,2831,2765,1,1
56,1.1155,2837,2765,1,1
57,0.9482,2862,2765,1,1
58,0.8059,2807,2765,1,0
59,0.6850,2754,2754,1,0
60,0.5823,2793,2754,1,1
61,0.4949,2760,2754,1,0
62,0.4207,2782,2754,1,1
63,0.3576,2784,2754,1,1
64,0.3040,2762,2754,1,0
65,0.2584,2839,2754,1,1
66,0.2196,2822,2754,1,0
67,0.1867,2758,2754,1,0
68,0.1587,2796,2754,1,1
69,0.1349,2877,2754,1,1
70,0.1146,2768,2754,1,0
71,0.0974,2727,2727,1,0
