iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9500.0000,484,484,1,0
2,9025.0000,495,484,1,1
3,8573.7500,522,484,1,1
4,8145.0625,473,473,1,0
5,7737.8091,439,439,1,0
6,7350.9185,501,439,1,1
7,6983.3726,509,439,1,1
8,6634.2036,496,439,1,0
9,6302.4932,461,439,1,0
10,5987.3687,575,439,1,1
11,5688.0000,432,432,1,0
12,5403.6001,432,432,1,0
13,5133.4199,440,432,1,1
14,4876.7490,483,432,1,1
15,4632.9116,455,432,1,0
16,4401.2661,395,395,1,0
17,4181.2026,375,375,1,0
18,3972.1423,367,367,1,0
19,3773.5352,536,367,1,1
20,3584.8584,452,367,1,0
21,3405.6155,469,367,1,1
22,3235.3347,420,367,1,0
23,3073.5679,454,367,1,1
24,2919.8894,450,367,1,0
25,2773.8950,436,367,1,0
26,2635.2002,426,367,1,0
27,2503.4402,483,367,1,1
28,2378.2681,468,367,1,0
29,2259.3547,481,367,1,1
30,2146.3870,517,367,1,1
31,2039.0676,560,367,1,1
32,1937.1143,495,367,1,0
33,1840.2585,409,367,1,0
34,1748.2456,391,367,1,0
35,1660.8333,414,367,1,1
36,1577.7916,426,367,1,1
37,1498.9020,568,367,1,1
38,1423.9569,467,367,1,0
39,1352.7590,427,367,1,0
40,1285.1211,426,367,1,0
41,1220.8650,493,367,1,1
42,1159.8218,491,367,1,0
43,1101.8307,545,367,1,1
44,1046.7391,481,367,1,0
45,994.4022,525,367,1,1
46,944.6821,478,367,1,0
47,897.4479,456,367,1,0
48,852.5755,515,367,1,1
49,809.9467,601,367,1,1
50,769.4493,524,367,1,0
51,730.9769,485,367,1,0
52,694.4280,469,367,1,0
53,659.7066,488,367,1,1
54,626.7213,474,367,1,0
55,595.3852,452,367,1,0
56,565.6159,520,367,1,1
57,537.3351,528,367,1,1
58,510.4683,551,367,1,1
59,484.9449,518,367,1,0
60,460.6977,471,367,1,0
61,437.6628,507,367,1,1
62,415.7796,439,367,1,0
63,394.9906,417,367,1,0
64,375.2411,428,367,1,1
65,356.4790,463,367,1,1
66,338.6551,451,367,1,0
67,321.7223,476,367,1,1
68,305.6362,470,367,1,0
69,290.3544,444,367,1,0
70,275.8367,429,367,1,0
71,262.0448,464,367,1,1
72,248.9426,516,367,1,1
73,236.4955,609,367,1,1
74,224.6707,597,367,1,0
75,213.4371,576,367,1,0
76,202.7653,546,367,1,0
77,192.6270,515,367,1,0
78,182.9957,452,367,1,0
79,173.8459,449,367,1,0
80,165.1536,439,367,1,0
81,156.8959,487,367,1,1
82,149.0511,430,367,1,0
83,141.5986,473,367,1,1
84,134.5186,522,367,1,1
85,127.7927,504,367,1,0
86,121.4031,481,367,1,0
87,115.3329,477,367,1,0
88,109.5663,452,367,1,0
89,104.0880,448,367,1,0
90,98.8836,429,367,1,0
91,93.9394,414,367,1,0
92,89.2424,497,367,1,1
93,84.7803,449,367,1,0
94,80.5413,386,367,1,0
95,76.5142,438,367,1,1
96,72.6885,434,367,1,0
97,69.0541,403,367,1,0
98,65.6014,393,367,1,0
