temperatura,makespan
10000.00000,5721
8500.00000,1136
7225.00000,1032
6141.25000,948
5220.06250,1003
4437.05322,965
3771.49536,916
3205.77124,905
2724.90552,827
2316.16968,965
1968.74426,882
1673.43262,794
1422.41772,816
1209.05505,790
1027.69678,759
873.54230,741
742.51099,720
631.13434,726
536.46417,745
455.99457,732
387.59540,779
329.45609,699
280.03769,655
238.03204,629
202.32724,617
171.97816,617
146.18144,640
124.25423,678
105.61610,678
89.77368,662
76.30763,617
64.86149,617
55.13227,617
46.86243,622
39.83307,689
33.85810,655
28.77939,655
24.46248,622
20.79311,622
17.67414,658
15.02302,658
12.76957,617
10.85414,617
9.22602,617
7.84211,617
6.66580,617
5.66593,617
4.81604,617
4.09363,617
3.47959,617
2.95765,617
2.51400,617
2.13690,617
1.81637,617
1.54391,617
1.31233,617
1.11548,617
0.94815,617
0.80593,617
0.68504,617
0.58229,617
0.49494,617
0.42070,617
0.35760,617
0.30396,617
0.25836,617
0.21961,617
0.18667,617
0.15867,617
0.13487,617
0.11464,617
