iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,1540,1540,1,0
2,6400.0000,1411,1411,1,0
3,5120.0000,1394,1394,1,0
4,4096.0000,1391,1391,1,0
5,3276.8000,1394,1391,1,1
6,2621.4402,1320,1320,1,0
7,2097.1521,1459,1320,1,1
8,1677.7217,1374,1320,1,0
9,1342.1774,1400,1320,1,1
10,1073.7419,1303,1303,1,0
11,858.9936,1297,1297,1,0
12,687.1949,1291,1291,1,0
13,549.7559,1272,1272,1,0
14,439.8047,1252,1252,1,0
15,351.8438,1179,1179,1,0
16,281.4751,1164,1164,1,0
17,225.1801,1198,1164,1,1
18,180.1440,1217,1164,1,1
19,144.1152,1211,1164,1,0
20,115.2922,1209,1164,1,0
21,92.2338,1203,1164,1,0
22,73.7870,1205,1164,1,1
23,59.0296,1249,1164,1,1
24,47.2237,1158,1158,1,0
25,37.7790,1133,1133,1,0
26,30.2232,1112,1112,1,0
27,24.1785,1096,1096,1,0
28,19.3428,1106,1096,1,1
29,15.4743,1104,1096,1,0
30,12.3794,1096,1096,1,0
31,9.9035,1108,1096,1,1
32,7.9228,1087,1087,1,0
33,6.3383,1086,1086,1,0
34,5.0706,1126,1086,1,1
35,4.0565,1114,1086,1,0
36,3.2452,1082,1082,1,0
37,2.5962,1096,1082,1,1
38,2.0769,1071,1071,1,0
39,1.6615,1082,1071,1,1
40,1.3292,1060,1060,1,0
41,1.0634,1067,1060,1,1
42,0.8507,1049,1049,1,0
43,0.6806,1049,1049,1,0
44,0.5445,1068,1049,1,1
45,0.4356,1063,1049,1,0
46,0.3484,1058,1049,1,0
47,0.2788,1057,1049,1,0
48,0.2230,1044,1044,1,0
49,0.1784,1072,1044,1,1
50,0.1427,1068,1044,1,0
51,0.1142,1072,1044,1,1
52,0.0913,1043,1043,1,0
