iteration,makespan
0,19040
1,19040
2,19040
3,19040
4,19040
5,19040
6,19040
7,19040
8,19040
9,19040
10,19040
11,19040
12,19040
13,19040
14,19040
15,19040
16,19040
17,19040
18,19040
19,19040
20,19040
21,19040
22,19040
23,19040
24,19040
25,19040
26,19040
27,19040
28,19040
29,19040
30,19040
31,19040
32,19040
33,19040
34,19040
35,19040
36,19040
37,19040
38,19040
39,19040
40,19040
41,19040
42,19040
43,19040
44,19040
45,19040
46,19040
47,19040
48,19040
49,19040
50,19040
51,19040
52,19040
53,19040
54,19040
55,19040
56,19040
57,19040
58,19040
59,19040
60,19040
61,19040
62,19040
63,19040
64,19040
65,19040
66,19040
67,19040
68,19040
69,19040
70,19040
71,19040
72,19040
73,19040
74,19040
75,19040
76,19040
77,19040
78,19040
79,19040
80,19040
81,19040
82,19040
83,19040
84,19040
85,19040
86,19040
87,19040
88,19040
89,19040
90,19040
91,19040
92,19040
93,19040
94,19040
95,19040
96,19040
97,19040
98,19040
99,19040
100,19040
101,19040
102,19040
103,19040
104,19040
105,19040
106,19040
107,19040
108,19040
109,19040
110,19040
111,19040
112,19040
113,19040
114,19040
115,19040
116,19040
117,19040
118,19040
119,19040
120,19040
121,19040
122,19040
123,19040
124,19040
125,19040
126,19040
127,19040
128,19040
129,19040
130,19040
131,19040
132,19040
133,19040
134,19040
135,19040
136,19040
137,19040
138,19040
139,19040
140,19040
141,19040
142,19040
143,19040
144,19040
145,19040
146,19040
147,19040
148,19040
149,19040
150,19040
151,19040
152,19040
153,19040
154,19040
155,19040
156,19040
157,19040
158,19040
159,19040
160,19040
161,19040
162,19040
163,19040
164,19040
165,19040
166,19040
167,19040
168,19040
169,19040
170,19040
171,19040
172,19040
173,19040
174,19040
175,19040
176,19040
177,19040
