iteration,makespan
0,4725
1,4725
2,4725
3,4725
4,4725
5,4725
6,4725
7,4725
8,4725
9,4725
10,4725
11,4725
12,4725
13,4725
14,4725
15,4725
16,4725
17,4725
18,4725
19,4725
20,4725
21,4725
22,4725
23,4725
24,4725
25,4725
26,4725
27,4725
28,4725
29,4725
30,4725
31,4725
32,4725
33,4725
34,4725
35,4725
36,4725
37,4725
38,4725
39,4725
40,4725
41,4725
42,4725
43,4725
44,4725
45,4725
46,4725
47,4725
48,4725
49,4725
50,4725
51,4725
52,4725
53,4725
54,4725
55,4725
56,4725
57,4725
58,4725
59,4725
60,4725
61,4725
62,4725
63,4725
64,4725
65,4725
66,4725
67,4725
68,4725
69,4725
70,4725
71,4725
72,4725
73,4725
74,4725
75,4725
76,4725
