temperatura,makespan
10000.00000,17139
8000.00000,755
6400.00000,712
5120.00000,696
4096.00000,715
3276.80005,744
2621.44019,628
2097.15210,605
1677.72168,596
1342.17737,587
1073.74194,593
858.99359,591
687.19489,639
549.75592,602
439.80475,646
351.84381,641
281.47507,607
225.18005,616
180.14404,635
144.11523,625
115.29219,594
92.23376,586
73.78701,586
59.02961,645
47.22369,585
37.77895,585
30.22316,584
24.17853,598
19.34282,586
15.47426,581
12.37941,596
9.90353,596
7.92282,581
6.33826,581
5.07061,581
4.05649,576
3.24519,576
2.59615,576
2.07692,576
1.66154,570
1.32923,570
1.06338,564
0.85071,560
0.68057,559
0.54445,559
0.43556,554
0.34845,549
0.27876,548
0.22301,545
0.17841,545
0.14272,537
0.11418,537
