iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,566,566,1,0
2,8100.0000,387,387,1,0
3,7290.0000,417,387,1,1
4,6561.0000,386,386,1,0
5,5904.8999,385,385,1,0
6,5314.4097,450,385,1,1
7,4782.9688,421,385,1,0
8,4304.6719,556,385,1,1
9,3874.2046,432,385,1,0
10,3486.7839,412,385,1,0
11,3138.1055,442,385,1,1
12,2824.2949,497,385,1,1
13,2541.8655,500,385,1,1
14,2287.6790,414,385,1,0
15,2058.9109,448,385,1,1
16,1853.0198,445,385,1,0
17,1667.7178,477,385,1,1
18,1500.9459,545,385,1,1
19,1350.8513,544,385,1,0
20,1215.7661,500,385,1,0
21,1094.1895,540,385,1,1
22,984.7705,467,385,1,0
23,886.2935,482,385,1,1
24,797.6641,491,385,1,1
25,717.8976,468,385,1,0
26,646.1078,476,385,1,1
27,581.4971,452,385,1,0
28,523.3474,474,385,1,1
29,471.0126,539,385,1,1
30,423.9113,581,385,1,1
31,381.5202,484,385,1,0
32,343.3682,522,385,1,1
33,309.0313,517,385,1,0
34,278.1282,424,385,1,0
35,250.3154,471,385,1,1
36,225.2838,410,385,1,0
37,202.7554,447,385,1,1
38,182.4799,508,385,1,1
39,164.2319,470,385,1,0
40,147.8087,539,385,1,1
41,133.0278,439,385,1,0
42,119.7251,494,385,1,1
43,107.7525,491,385,1,0
44,96.9773,485,385,1,0
45,87.2796,507,385,1,1
46,78.5516,450,385,1,0
47,70.6964,493,385,1,1
48,63.6268,496,385,1,1
49,57.2641,514,385,1,1
50,51.5377,553,385,1,1
51,46.3839,616,385,1,1
52,41.7455,542,385,1,0
53,37.5710,438,385,1,0
54,33.8139,463,385,1,1
55,30.4325,461,385,1,0
56,27.3892,519,385,1,1
57,24.6503,466,385,1,0
58,22.1853,465,385,1,0
59,19.9668,579,385,1,1
60,17.9701,486,385,1,0
61,16.1731,504,385,1,1
62,14.5558,498,385,1,0
63,13.1002,477,385,1,0
64,11.7902,461,385,1,0
65,10.6112,417,385,1,0
66,9.5500,421,385,1,1
67,8.5950,455,385,1,1
68,7.7355,466,385,1,1
69,6.9620,500,385,1,1
70,6.2658,452,385,1,0
71,5.6392,492,385,1,1
72,5.0753,451,385,1,0
73,4.5678,480,385,1,1
74,4.1110,474,385,1,0
75,3.6999,501,385,1,1
76,3.3299,535,385,1,1
77,2.9969,636,385,1,1
78,2.6972,542,385,1,0
79,2.4275,455,385,1,0
80,2.1847,436,385,1,0
81,1.9663,483,385,1,1
82,1.7696,447,385,1,0
83,1.5927,466,385,1,1
84,1.4334,545,385,1,1
85,1.2901,566,385,1,1
86,1.1611,552,385,1,0
87,1.0450,581,385,1,1
88,0.9405,578,385,1,0
89,0.8464,521,385,1,0
90,0.7618,439,385,1,0
91,0.6856,412,385,1,0
92,0.6170,409,385,1,0
93,0.5553,452,385,1,1
94,0.4998,382,382,1,0
95,0.4498,400,382,1,1
96,0.4048,399,382,1,0
97,0.3644,371,371,1,0
98,0.3279,361,361,1,0
99,0.2951,399,361,1,1
100,0.2656,434,361,1,1
101,0.2391,383,361,1,0
102,0.2151,429,361,1,1
103,0.1936,382,361,1,0
104,0.1743,347,347,1,0
105,0.1568,369,347,1,1
106,0.1412,342,342,1,0
107,0.1270,398,342,1,1
108,0.1143,422,342,1,1
109,0.1029,354,342,1,0
110,0.0926,353,342,1,0
