iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8000.0000,829,829,1,0
2,6400.0000,782,782,1,0
3,5120.0000,748,748,1,0
4,4096.0000,799,748,1,1
5,3276.8000,817,748,1,1
6,2621.4402,792,748,1,0
7,2097.1521,759,748,1,0
8,1677.7217,755,748,1,0
9,1342.1774,766,748,1,1
10,1073.7419,759,748,1,0
11,858.9936,832,748,1,1
12,687.1949,801,748,1,0
13,549.7559,827,748,1,1
14,439.8047,826,748,1,0
15,351.8438,811,748,1,0
16,281.4751,743,743,1,0
17,225.1801,819,743,1,1
18,180.1440,778,743,1,0
19,144.1152,752,743,1,0
20,115.2922,837,743,1,1
21,92.2338,733,733,1,0
22,73.7870,708,708,1,0
23,59.0296,692,692,1,0
24,47.2237,681,681,1,0
25,37.7790,713,681,1,1
26,30.2232,678,678,1,0
27,24.1785,663,663,1,0
28,19.3428,701,663,1,1
29,15.4743,730,663,1,1
30,12.3794,702,663,1,0
31,9.9035,635,635,1,0
32,7.9228,632,632,1,0
33,6.3383,686,632,1,1
34,5.0706,699,632,1,1
35,4.0565,631,631,1,0
36,3.2452,704,631,1,1
37,2.5962,687,631,1,0
38,2.0769,668,631,1,0
39,1.6615,662,631,1,0
40,1.3292,655,631,1,0
41,1.0634,654,631,1,0
42,0.8507,668,631,1,1
43,0.6806,626,626,1,0
44,0.5445,659,626,1,1
45,0.4356,622,622,1,0
46,0.3484,626,622,1,1
47,0.2788,720,622,1,1
48,0.2230,678,622,1,0
49,0.1784,677,622,1,0
50,0.1427,653,622,1,0
51,0.1142,629,622,1,0
52,0.0913,677,622,1,1
