iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,8500.0000,890,890,1,0
2,7225.0000,736,736,1,0
3,6141.2500,776,736,1,1
4,5220.0625,659,659,1,0
5,4437.0532,629,629,1,0
6,3771.4954,580,580,1,0
7,3205.7712,620,580,1,1
8,2724.9055,579,579,1,0
9,2316.1697,642,579,1,1
10,1968.7443,574,574,1,0
11,1673.4326,622,574,1,1
12,1422.4177,619,574,1,0
13,1209.0551,569,569,1,0
14,1027.6968,560,560,1,0
15,873.5423,571,560,1,1
16,742.5110,560,560,1,0
17,631.1343,625,560,1,1
18,536.4642,590,560,1,0
19,455.9946,569,560,1,0
20,387.5954,605,560,1,1
21,329.4561,633,560,1,1
22,280.0377,587,560,1,0
23,238.0320,617,560,1,1
24,202.3272,564,560,1,0
25,171.9782,547,547,1,0
26,146.1814,552,547,1,1
27,124.2542,610,547,1,1
28,105.6161,566,547,1,0
29,89.7737,534,534,1,0
30,76.3076,550,534,1,1
31,64.8615,547,534,1,0
32,55.1323,579,534,1,1
33,46.8624,533,533,1,0
34,39.8331,526,526,1,0
35,33.8581,517,517,1,0
36,28.7794,511,511,1,0
37,24.4625,508,508,1,0
38,20.7931,506,506,1,0
39,17.6741,501,501,1,0
40,15.0230,562,501,1,1
41,12.7696,573,501,1,1
42,10.8541,564,501,1,0
43,9.2260,512,501,1,0
44,7.8421,572,501,1,1
45,6.6658,533,501,1,0
46,5.6659,504,501,1,0
47,4.8160,496,496,1,0
48,4.0936,494,494,1,0
49,3.4796,485,485,1,0
50,2.9576,482,482,1,0
51,2.5140,480,480,1,0
52,2.1369,480,480,1,0
53,1.8164,477,477,1,0
54,1.5439,521,477,1,1
55,1.3123,514,477,1,0
56,1.1155,526,477,1,1
57,0.9482,542,477,1,1
58,0.8059,509,477,1,0
59,0.6850,539,477,1,1
60,0.5823,500,477,1,0
61,0.4949,513,477,1,1
62,0.4207,476,476,1,0
63,0.3576,466,466,1,0
64,0.3040,471,466,1,1
65,0.2584,450,450,1,0
66,0.2196,473,450,1,1
67,0.1867,471,450,1,0
68,0.1587,535,450,1,1
69,0.1349,518,450,1,0
70,0.1146,497,450,1,0
71,0.0974,483,450,1,0
