iteration,makespan
1117,70371
1118,70351
1119,70326
1120,70248
1121,70157
1122,70066
1123,70065
1124,70012
1125,69931
1126,69900
1127,69829
1128,69752
1129,69710
1130,69617
1131,69607
1132,69508
1133,69413
1134,69332
1135,69245
1136,69199
1137,69132
1138,69086
1139,68993
1140,68930
1141,68848
1142,68787
1143,68765
1144,68719
1145,68696
1146,68668
1147,68629
1148,68562
1149,68532
1150,68449
1151,68371
1152,68284
1153,68273
1154,68203
1155,68173
1156,68168
1157,68078
1158,67999
1159,67983
1160,67891
1161,67844
1162,67766
1163,67705
1164,67655
1165,67592
1166,67550
1167,67549
1168,67545
1169,67533
1170,67500
1171,67410
1172,67373
1173,67287
1174,67192
1175,67185
1176,67180
1177,67134
1178,67129
1179,67039
1180,66947
1181,66874
1182,66818
1183,66813
1184,66758
1185,66729
1186,66677
1187,66587
1188,66488
1189,66407
1190,66369
1191,66290
1192,66193
1193,66129
1194,66109
1195,66059
1196,66000
1197,65922
1198,65905
1199,65842
1200,65766
1201,65670
1202,65626
1203,65547
1204,65517
1205,65468
1206,65417
1207,65402
1208,65347
1209,65266
1210,65183
1211,65147
1212,65128
1213,65052
1214,64998
1215,64984
1216,64953
1217,64933
1218,64881
1219,64813
1220,64729
1221,64706
1222,64646
1223,64550
1224,64496
1225,64405
1226,64323
1227,64226
1228,64223
1229,64201
1230,64134
1231,64088
1232,64074
1233,63978
1234,63949
1235,63933
1236,63838
1237,63768
1238,63687
1239,63619
1240,63608
1241,63600
1242,63517
1243,63517
