iteracao,temperatura,makespan_atual,makespan_melhor,aceita,piora_aceita
1,9000.0000,3502,3502,1,0
2,8100.0000,3404,3404,1,0
3,7290.0000,3364,3364,1,0
4,6561.0000,3291,3291,1,0
5,5904.8999,3229,3229,1,0
6,5314.4097,3073,3073,1,0
7,4782.9688,3141,3073,1,1
8,4304.6719,3048,3048,1,0
9,3874.2046,3030,3030,1,0
10,3486.7839,3028,3028,1,0
11,3138.1055,2967,2967,1,0
12,2824.2949,2978,2967,1,1
13,2541.8655,2931,2931,1,0
14,2287.6790,2929,2929,1,0
15,2058.9109,2919,2919,1,0
16,1853.0198,2960,2919,1,1
17,1667.7178,2932,2919,1,0
18,1500.9459,2907,2907,1,0
19,1350.8513,2895,2895,1,0
20,1215.7661,2884,2884,1,0
21,1094.1895,2877,2877,1,0
22,984.7705,2869,2869,1,0
23,886.2935,2863,2863,1,0
24,797.6641,2793,2793,1,0
25,717.8976,2807,2793,1,1
26,646.1078,2775,2775,1,0
27,581.4971,2771,2771,1,0
28,523.3474,2768,2768,1,0
29,471.0126,2760,2760,1,0
30,423.9113,2789,2760,1,1
31,381.5202,2753,2753,1,0
32,343.3682,2750,2750,1,0
33,309.0313,2733,2733,1,0
34,278.1282,2758,2733,1,1
35,250.3154,2719,2719,1,0
36,225.2838,2718,2718,1,0
37,202.7554,2707,2707,1,0
38,182.4799,2705,2705,1,0
39,164.2319,2703,2703,1,0
40,147.8087,2740,2703,1,1
41,133.0278,2663,2663,1,0
42,119.7251,2707,2663,1,1
43,107.7525,2681,2663,1,0
44,96.9773,2661,2661,1,0
45,87.2796,2686,2661,1,1
46,78.5516,2651,2651,1,0
47,70.6964,2648,2648,1,0
48,63.6268,2642,2642,1,0
49,57.2641,2668,2642,1,1
50,51.5377,2642,2642,1,0
51,46.3839,2632,2632,1,0
52,41.7455,2615,2615,1,0
53,37.5710,2656,2615,1,1
54,33.8139,2732,2615,1,1
55,30.4325,2695,2615,1,0
56,27.3892,2668,2615,1,0
57,24.6503,2677,2615,1,1
58,22.1853,2669,2615,1,0
59,19.9668,2630,2615,1,0
60,17.9701,2631,2615,1,1
61,16.1731,2683,2615,1,1
62,14.5558,2677,2615,1,0
63,13.1002,2668,2615,1,0
64,11.7902,2658,2615,1,0
65,10.6112,2653,2615,1,0
66,9.5500,2649,2615,1,0
67,8.5950,2683,2615,1,1
68,7.7355,2649,2615,1,0
69,6.9620,2646,2615,1,0
70,6.2658,2661,2615,1,1
71,5.6392,2645,2615,1,0
72,5.0753,2640,2615,1,0
73,4.5678,2657,2615,1,1
74,4.1110,2632,2615,1,0
75,3.6999,2703,2615,1,1
76,3.3299,2699,2615,1,0
77,2.9969,2789,2615,1,1
78,2.6972,2690,2615,1,0
79,2.4275,2686,2615,1,0
80,2.1847,2662,2615,1,0
81,1.9663,2658,2615,1,0
82,1.7696,2667,2615,1,1
83,1.5927,2664,2615,1,0
84,1.4334,2668,2615,1,1
85,1.2901,2661,2615,1,0
86,1.1611,2661,2615,1,0
87,1.0450,2655,2615,1,0
88,0.9405,2648,2615,1,0
89,0.8464,2635,2615,1,0
90,0.7618,2681,2615,1,1
91,0.6856,2679,2615,1,0
92,0.6170,2687,2615,1,1
93,0.5553,2698,2615,1,1
94,0.4998,2685,2615,1,0
95,0.4498,2653,2615,1,0
96,0.4048,2611,2611,1,0
97,0.3644,2610,2610,1,0
98,0.3279,2605,2605,1,0
99,0.2951,2605,2605,1,0
100,0.2656,2600,2600,1,0
101,0.2391,2647,2600,1,1
102,0.2151,2648,2600,1,1
103,0.1936,2598,2598,1,0
104,0.1743,2597,2597,1,0
105,0.1568,2595,2595,1,0
106,0.1412,2595,2595,1,0
107,0.1270,2593,2593,1,0
108,0.1143,2610,2593,1,1
109,0.1029,2589,2589,1,0
110,0.0926,2586,2586,1,0
