temperatura,makespan
10000.00000,1754
8500.00000,383
7225.00000,344
6141.25000,351
5220.06250,432
4437.05322,414
3771.49536,446
3205.77124,355
2724.90552,510
2316.16968,487
1968.74426,534
1673.43262,513
1422.41772,423
1209.05505,451
1027.69678,316
873.54230,303
742.51099,276
631.13434,304
536.46417,256
455.99457,248
387.59540,265
329.45609,304
280.03769,274
238.03204,208
202.32724,202
171.97816,290
146.18144,280
124.25423,269
105.61610,265
89.77368,307
76.30763,265
64.86149,264
55.13227,283
46.86243,236
39.83307,271
33.85810,225
28.77939,220
24.46248,276
20.79311,291
17.67414,265
15.02302,261
12.76957,265
10.85414,224
9.22602,307
7.84211,340
6.66580,294
5.66593,272
4.81604,319
4.09363,299
3.47959,231
2.95765,315
2.51400,265
2.13690,289
1.81637,320
1.54391,318
1.31233,372
1.11548,294
0.94815,344
0.80593,342
0.68504,435
0.58229,448
0.49494,346
0.42070,377
0.35760,301
0.30396,433
0.25836,322
0.21961,398
0.18667,407
0.15867,337
0.13487,370
0.11464,448
