iteration,makespan
0,125598
1,125598
2,125598
3,125598
4,125598
5,125598
6,125598
7,125598
8,125598
9,125598
10,125598
11,125598
12,125598
13,125598
14,125598
15,125598
16,125598
17,125598
18,125598
19,125598
20,125598
21,125598
22,125598
23,125598
24,125598
25,125598
26,125598
27,125598
28,125598
29,125598
30,125598
31,125598
32,125598
33,125598
34,125598
35,125598
36,125598
37,125598
38,125598
39,125598
40,125598
41,125598
42,125598
43,125598
44,125598
45,125598
46,125598
47,125598
48,125598
49,125598
50,125598
51,125598
52,125598
53,125598
54,125598
55,125598
56,125598
57,125598
58,125598
59,125598
60,125598
61,125598
62,125598
63,125598
64,125598
65,125598
66,125598
67,125598
68,125598
69,125598
70,125598
71,125598
72,125598
73,125598
74,125598
75,125598
76,125598
77,125598
78,125598
79,125598
80,125598
81,125598
82,125598
83,125598
84,125598
85,125598
86,125598
87,125598
88,125598
89,125598
90,125598
91,125598
92,125598
93,125598
94,125598
95,125598
96,125598
97,125598
98,125598
99,125598
100,125598
101,125598
102,125598
103,125598
104,125598
105,125598
106,125598
107,125598
108,125598
109,125598
110,125598
111,125598
112,125598
113,125598
114,125598
115,125598
116,125598
117,125598
118,125598
119,125598
120,125598
121,125598
122,125598
123,125598
124,125598
125,125598
126,125598
127,125598
128,125598
129,125598
130,125598
131,125598
132,125598
133,125598
134,125598
135,125598
136,125598
137,125598
138,125598
139,125598
140,125598
141,125598
142,125598
143,125598
144,125598
145,125598
146,125598
147,125598
148,125598
149,125598
150,125598
151,125598
152,125598
153,125598
154,125598
155,125598
156,125598
157,125598
158,125598
159,125598
160,125598
161,125598
162,125598
163,125598
164,125598
165,125598
166,125598
167,125598
168,125598
169,125598
170,125598
171,125598
172,125598
173,125598
174,125598
175,125598
176,125598
177,125598
178,125598
179,125598
180,125598
181,125598
182,125598
183,125598
184,125598
185,125598
186,125598
187,125598
188,125598
189,125598
190,125598
191,125598
192,125598
193,125598
194,125598
195,125598
196,125598
197,125598
198,125598
199,125598
200,125598
201,125598
202,125598
203,125598
204,125598
205,125598
206,125598
207,125598
208,125598
209,125598
210,125598
211,125598
212,125598
213,125598
214,125598
215,125598
216,125598
217,125598
218,125598
219,125598
220,125598
221,125598
222,125598
223,125598
224,125598
225,125598
226,125598
227,125598
228,125598
229,125598
230,125598
231,125598
232,125598
233,125598
234,125598
235,125598
236,125598
237,125598
238,125598
239,125598
240,125598
241,125598
242,125598
243,125598
244,125598
245,125598
246,125598
247,125598
248,125598
249,125598
250,125598
251,125598
252,125598
253,125598
254,125598
255,125598
256,125598
257,125598
258,125598
259,125598
260,125598
261,125598
262,125598
263,125598
264,125598
265,125598
266,125598
267,125598
268,125598
269,125598
270,125598
271,125598
272,125598
273,125598
274,125598
275,125598
276,125598
277,125598
278,125598
279,125598
280,125598
281,125598
282,125598
283,125598
284,125598
285,125598
286,125598
287,125598
288,125598
289,125598
290,125598
291,125598
292,125598
293,125598
294,125598
295,125598
296,125598
297,125598
298,125598
299,125598
300,125598
301,125598
302,125598
303,125598
304,125598
305,125598
306,125598
307,125598
308,125598
309,125598
310,125598
311,125598
312,125598
313,125598
314,125598
315,125598
316,125598
317,125598
318,125598
319,125598
320,125598
321,125598
322,125598
323,125598
324,125598
325,125598
326,125598
327,125598
328,125598
329,125598
330,125598
331,125598
332,125598
333,125598
334,125598
335,125598
336,125598
337,125598
338,125598
339,125598
340,125598
341,125598
342,125598
343,125598
344,125598
345,125598
346,125598
347,125598
348,125598
349,125598
350,125598
351,125598
352,125598
353,125598
354,125598
355,125598
356,125598
357,125598
358,125598
359,125598
360,125598
361,125598
362,125598
363,125598
364,125598
365,125598
366,125598
367,125598
368,125598
369,125598
370,125598
371,125598
372,125598
373,125598
374,125598
375,125598
376,125598
377,125598
378,125598
379,125598
380,125598
381,125598
382,125598
383,125598
384,125598
385,125598
386,125598
387,125598
388,125598
389,125598
390,125598
391,125598
392,125598
393,125598
394,125598
395,125598
396,125598
397,125598
398,125598
399,125598
400,125598
401,125598
402,125598
403,125598
404,125598
405,125598
406,125598
407,125598
408,125598
409,125598
410,125598
411,125598
412,125598
413,125598
414,125598
415,125598
416,125598
417,125598
418,125598
419,125598
420,125598
421,125598
422,125598
423,125598
424,125598
425,125598
426,125598
427,125598
428,125598
429,125598
430,125598
431,125598
432,125598
433,125598
434,125598
435,125598
436,125598
437,125598
438,125598
439,125598
440,125598
441,125598
442,125598
443,125598
444,125598
445,125598
446,125598
447,125598
448,125598
449,125598
450,125598
451,125598
452,125598
453,125598
454,125598
455,125598
456,125598
457,125598
458,125598
459,125598
460,125598
461,125598
462,125598
463,125598
464,125598
465,125598
466,125598
467,125598
468,125598
469,125598
470,125598
471,125598
472,125598
473,125598
474,125598
475,125598
476,125598
477,125598
478,125598
479,125598
480,125598
481,125598
482,125598
483,125598
484,125598
485,125598
486,125598
487,125598
488,125598
489,125598
490,125598
491,125598
492,125598
493,125598
494,125598
495,125598
496,125598
497,125598
498,125598
499,125598
500,125598
501,125598
502,125598
503,125598
504,125598
505,125598
506,125598
507,125598
508,125598
509,125598
510,125598
511,125598
512,125598
513,125598
514,125598
515,125598
516,125598
517,125598
518,125598
519,125598
520,125598
521,125598
522,125598
523,125598
524,125598
525,125598
526,125598
527,125598
528,125598
529,125598
530,125598
531,125598
532,125598
533,125598
534,125598
535,125598
536,125598
537,125598
538,125598
539,125598
540,125598
541,125598
542,125598
543,125598
544,125598
545,125598
546,125598
547,125598
548,125598
549,125598
550,125598
551,125598
552,125598
553,125598
554,125598
555,125598
556,125598
557,125598
558,125598
559,125598
560,125598
561,125598
