temperatura,makespan
10000.00000,4222
9000.00000,394
8100.00000,425
7290.00000,413
6561.00000,364
5904.89990,399
5314.40967,438
4782.96875,431
4304.67188,485
3874.20459,394
3486.78394,375
3138.10547,399
2824.29492,405
2541.86548,394
2287.67896,367
2058.91089,412
1853.01978,441
1667.71777,493
1500.94592,550
1350.85132,526
1215.76611,452
1094.18945,488
984.77051,484
886.29346,459
797.66406,476
717.89764,508
646.10785,423
581.49707,496
523.34735,463
471.01260,441
423.91135,490
381.52020,518
343.36816,552
309.03134,655
278.12820,512
250.31538,481
225.28384,499
202.75545,442
182.47990,449
164.23190,453
147.80872,465
133.02785,390
119.72506,445
107.75255,486
96.97729,568
87.27956,449
78.55160,435
70.69643,491
63.62679,439
57.26411,401
51.53770,411
46.38393,455
41.74553,612
37.57098,468
33.81388,435
30.43249,421
27.38924,402
24.65032,392
22.18529,447
19.96676,419
17.97008,418
16.17307,485
14.55577,402
13.10019,433
11.79017,430
10.61115,426
9.55004,397
8.59503,470
7.73553,379
6.96198,436
6.26578,477
5.63920,397
5.07528,395
4.56775,455
4.11098,409
3.69988,459
3.32989,459
2.99690,481
2.69721,469
2.42749,552
2.18474,500
1.96627,493
1.76964,443
1.59268,445
1.43341,601
1.29007,526
1.16106,521
1.04495,466
0.94046,432
0.84641,431
0.76177,456
0.68559,458
0.61704,448
0.55533,430
0.49980,481
0.44982,486
0.40484,428
0.36435,402
0.32792,383
0.29513,458
0.26561,389
0.23905,393
0.21515,432
0.19363,413
0.17427,445
0.15684,523
0.14116,476
0.12704,454
0.11434,405
0.10290,351
